House_ID,House_Name,Location,BHK,Monthly_Rent,Area_sqft,Furnishing_Status,Floor_Type,Parking_Available,Distance_to_Metro_km,Amenities_Score,Listed_Date,Target_Tenant,Rating
970,City Homes 38,jayanagar,4 BHK,54975.79,1464.6,FURNISHED,low rise,Yes,7.13,3,11-06-2025,bachelor,2.8
971,Budget Homes 67,Koramangala,3BHK,24072.1,1142.5,semi-furnished,Mid Rise,yes,3.09,4.1,06-12-2026,family,3.1
972,Royal Residency 93,Whitefield,1 BHK,20219.61,2276.7,Unfurnished,Ground Floor,Yes,7.1,8,05-12-2025,BACHELOR,2.5
973,Urban Heights 66,BTM Layout,1 BHK,14218.82,,furnished,Low Rise,,2.54,7.5,29-07-2026,family,1
974,Budget Homes 49,jayanagar,1 BHK,22160.47,2657.5,Unfurnished,HIGH RISE,NO,8.61,5.2,15-11-2025,Bachelor,
975,City Homes 18,Hebbal,2bhk,22143.74,2843.2,Furnished,Low Rise,yes,4.2,2.6,27-05-2027,BACHELOR,3.3
976,Budget Homes 4,Jayanagar,3BHK,24150.39,1722,Unfurnished,GROUND FLOOR,YES,6.09,8,10-10-2025,FAMILY,3.4
977,Elite Apartments 48,HSR Layout,2BHK,22157.07,1698.7,semi-furnished,ground floor,yes,5.64,1.1,21-08-2025,FAMILY,3.1
978,Lake View Residency 68,Indiranagar,2BHK,14211.8,1914.8,Semi-Furnished,HIGH RISE,NO,6.93,2.1,26-12-2025,BACHELOR,4.4
979,Sunshine Residency 35,  Marathahalli  ,2 BHK,19273.2,1364.4,Semi-Furnished,ground floor,yes,5.04,6.7,14-05-2025,Bachelor,1.8
980,Lake View Residency 56,WHITEFIELD,1 BHK,19717.77,1481.5,Semi-Furnished,High Rise,yes,7.76,2.6,11-Feb-27,any,5
981,Royal Residency 16,Jayanagar,2 BHK,26181.92,1599.6,unfurnished,Mid Rise,no,6.12,,16-Mar-27,family,2.1
982,Urban Heights 94,Hebbal,1bhk,14825.44,536.4,UNFURNISHED,Ground Floor,no,9.23,6.4,31-10-2026,Family,
983,Urban Heights 88,btm layout,2bhk,18502.44,2444.1,UNFURNISHED,HIGH RISE,No,8.95,3,04-Aug-26,family,1.6
984,Green Park Apartments 59,  JP Nagar  ,2 BHK,22874.58,1844.9,semi-furnished,ground floor,no,3.68,2.2,12-03-2025,Family,1.8
985,Sunshine Residency 41,hsr layout,2BHK,35213.91,1663.7,Unfurnished,Ground Floor,YES,,8.7,14-Aug-26,any,1.7
986,Green Park Apartments 19,HSR Layout,2BHK,25468.84,848.4,semi-furnished,ground floor,no,2.18,5.5,30-01-2027,any,1.9
987,Royal Residency 35,electronic city,3BHK,25568.92,1160.4,furnished,Low Rise,Yes,4.55,5.2,29-Nov-26,Family,1.7
988,Comfort Villa 70,KORAMANGALA,3 BHK,28161.91,0,UNFURNISHED,Mid Rise,yes,8.57,3.8,15-10-2025,bachelor,4.1
989,Comfort Villa 97,HSR Layout,1bhk,12231.77,2185.7,Semi-Furnished,low rise,No,7.17,1.5,31-05-2026,bachelor,3.1
990,City Homes 75,hsr layout,2 BHK,30256.81,445.9,FURNISHED,Mid Rise,NO,0.34,7.7,16-04-2026,any,4.3
991,Lake View Residency 71,hsr layout,2 BHK,16565.52,1461.4,Unfurnished,GROUND FLOOR,yes,3.78,5.5,16-06-2027,Family,3.2
992,Sunshine Residency 76,JP NAGAR,3bhk,34778.16,1628.3,semi-furnished,High Rise,No,5.36,2,22-06-2025,Bachelor,2.1
993,City Homes 73,Electronic City,3 BHK,31241.13,1696.7,FURNISHED,ground floor,yes,9.02,5.7,20-03-2027,BACHELOR,2.4
994,Lake View Residency 25,JP NAGAR,1BHK,16694.64,,UNFURNISHED,low rise,Yes,,6.8,02-06-2026,bachelor,3.6
995,Royal Residency 87,WHITEFIELD,1 BHK,14283.38,1102.2,semi-furnished,low rise,NO,8.96,7.4,19-03-2025,Family,1.5
996,Royal Residency 10,WHITEFIELD,3bhk,36519.99,2116.1,furnished,Low Rise,yes,9.48,4.6,08-Nov-25,BACHELOR,1.6
997,Metro View 53,electronic city,3bhk,35590.42,1418.4,Furnished,HIGH RISE,yes,7.84,6,05-02-2025,Family,3.9
998,Budget Homes 27,Indiranagar,4 BHK,39514.96,2787.4,Unfurnished,Mid Rise,no,2.07,4.5,06-05-2027,family,3.9
999,Sunshine Residency 31,indiranagar,2 BHK,22496.51,,furnished,Mid Rise,No,2.99,2.5,07-03-2025,BACHELOR,1.2
1000,Budget Homes 64,WHITEFIELD,3 BHK,27085.15,1807,Unfurnished,Ground Floor,YES,0.28,4.4,13-06-2025,FAMILY,3.4
1001,Lake View Residency 46,Whitefield,4 BHK,48708.37,957.3,Semi-Furnished,Low Rise,no,4.89,4.9,15-10-2026,Any,3.8
1002,City Homes 25,jayanagar,2BHK,10,1637.6,UNFURNISHED,Mid Rise,Yes,5.08,3.3,22-01-2027,family,4
1003,Royal Residency 96,btm layout,1bhk,15877.67,830.9,unfurnished,low rise,YES,8.12,4.5,21-05-2026,BACHELOR,2.2
1004,Urban Heights 21,BTM Layout,2 BHK,10807.93,99999,Furnished,ground floor,No,9.17 km,5.2,23-01-2025,Family,1.1
1005,Comfort Villa 62,hsr layout,2BHK,24205.95,832.8,semi-furnished,High Rise,YES,1.76,3,28-12-2025,bachelor,2.8
1006,Sunshine Residency 76,Marathahalli,1bhk,14640.36,2775.4,semi-furnished,low rise,No,8.96,,17-01-2027,any,3.6
1007,Elite Apartments 17,BTM Layout,3 BHK,28019.61,1043,furnished,low rise,YES,9.98,9.2,28-08-2025,Family,2.8
1008,Sunshine Residency 26,WHITEFIELD,3bhk,-1000,2155.4,FURNISHED,low rise,no,4.83,1.3,13-06-2026,Any,6.1
1009,Green Park Apartments 17,Hebbal,2 BHK,25859.56,1330,Semi-Furnished,Mid Rise,yes,1.9,2.6,01-03-2026,family,2.4
1010,Metro View 20,Whitefield,2bhk,18656.68,877.2,semi-furnished,ground floor,NO,3.06,1.7,25-08-2026,family,4.6
1011,Urban Heights 34,indiranagar,2bhk,14594.94,1979.1,unfurnished,HIGH RISE,No,2.55,6.8,26-06-2025,FAMILY,2.7
1012,Comfort Villa 88,HSR Layout,3bhk,29041.77,1216.8,unfurnished,Ground Floor,Yes,0.78,5.2,21-Jul-25,BACHELOR,1.9
1013,Sunshine Residency 71,JP Nagar,2 BHK,17923.94,2793.9,unfurnished,Ground Floor,NO,5.47,1.3,06-12-2026,any,4.4
1014,Comfort Villa 23,KORAMANGALA,4 BHK,50116.44,2605.1,semi-furnished,HIGH RISE,No,8.04,,02-03-2027,Any,1.4
1015,Budget Homes 96,BTM Layout,3BHK,26048.7,2646.1,Semi-Furnished,Ground Floor,yes,5.48,3.3,30-03-2025,Any,3.4
1016,Urban Heights 29,WHITEFIELD,1BHK,13305.13,2830.5,UNFURNISHED,ground floor,yes,2.75,3,09-07-2026,family,4.1
1017,Royal Residency 43,Indiranagar,1 BHK,12867.36,1177.5,UNFURNISHED,High Rise,,4.09,1.6,13-10-2025,any,2
1018,Comfort Villa 21,Marathahalli,3 BHK,33539.55,2473.9,semi-furnished,ground floor,,3.18,1.6,15-11-2025,Bachelor,4.1
1019,Comfort Villa 61,Koramangala,3BHK,35138.14,1277.3,Semi-Furnished,Ground Floor,no,1.25,5.4,30-Dec-26,Bachelor,
1020,Green Park Apartments 45,Marathahalli,2BHK,30366.86,2899.7,UNFURNISHED,Mid Rise,NO,1.67,1.9,26-Apr-25,Bachelor,2.8
1021,Sunshine Residency 78,BTM Layout,1bhk,14010.69,1994.1,unfurnished,ground floor,no,9.29,6.2,12-05-2026,family,5
1022,City Homes 4,Electronic City,3 BHK,28552.79,1182.6,Furnished,High Rise,YES,5.67,9.8,25-10-2026,bachelor,3
1023,Urban Heights 27,Marathahalli,2bhk,15000.57,447.7,Semi-Furnished,GROUND FLOOR,no,9.61,9.3,04-Dec-26,Any,3.7
1024,City Homes 99,jayanagar,2BHK,25847.47,,UNFURNISHED,High Rise,yes,4.44,1.4,20-12-2026,Bachelor,2.5
1025,Lake View Residency 51,Indiranagar,2BHK,23978.79,518.7,Semi-Furnished,ground floor,no,9.33,9.2,06-11-2026,bachelor,1.7
1026,Lake View Residency 29,jayanagar,1bhk,7737,607.2,semi-furnished,low rise,Yes,7.79,2.5,28-08-2026,bachelor,9
1027,Green Park Apartments 43,Whitefield,3bhk,36446.19,,Unfurnished,High Rise,NO,9.81,2.5,26-10-2026,bachelor,2.3
1028,Urban Heights 60,Koramangala,1 BHK,16347.07,2558.9,FURNISHED,High Rise,no,8.59 km,3.3,24-04-2026,Bachelor,2.9
1029,Metro View 16,Whitefield,1BHK,17161.19,2677.7,furnished,GROUND FLOOR,NO,7.21,7.1,01-09-2026,Any,1.6
1030,Royal Residency 92,JP NAGAR,3 BHK,32535.6,-100,Semi-Furnished,HIGH RISE,,7.77,7.7,07-05-2026,FAMILY,3.2
1031,Budget Homes 8,BTM Layout,1BHK,21112.46,937.6,UNFURNISHED,Ground Floor,yes,9.22,9.9,13-01-2025,BACHELOR,2.3
1032,Urban Heights 3,hsr layout,1BHK,6762.73,1435.1,Furnished,Mid Rise,no,6.44,2.8,26-03-2025,Any,3.9
1033,Metro View 69,WHITEFIELD,2bhk,27697.69,2115.6,semi-furnished,Low Rise,No,5.53,7.1,14-01-2026,Family,3.9
1034,Sunshine Residency 82,KORAMANGALA,1 BHK,18132.96,1221.6,furnished,low rise,No,8.47,,16-03-2026,Any,1.3
1035,Sunshine Residency 12,JP NAGAR,1 BHK,13599.06,2606.1,FURNISHED,HIGH RISE,no,0.4,9.6,08-05-2027,any,3.6
1036,Royal Residency 1,Electronic City,2bhk,20401.02,1552.4,semi-furnished,Ground Floor,No,9.45,4.1,23-Jan-27,FAMILY,7.9
1037,Royal Residency 28,HSR Layout,2BHK,9135.4,506.6,UNFURNISHED,HIGH RISE,NO,2.1,1.3,18-04-2027,FAMILY,1.9
1038,Sunshine Residency 75,BTM Layout,4 BHK,38585.91,,unfurnished,Mid Rise,No,7.5,5.9,12-03-2026,Any,3.2
1039,Metro View 27,Hebbal,3BHK,24659.61,1500.6,Furnished,low rise,YES,9.23,2.6,21-01-2027,family,1.9
1040,Budget Homes 35,Indiranagar,4 BHK,55638.31,1228.9,semi-furnished,low rise,Yes,1.01,3.7,20-Jun-27,bachelor,4.4
1041,City Homes 63,Koramangala,3bhk,25777.78,1608.2,Semi-Furnished,High Rise,no,3.94,,26-05-2025,Bachelor,3.3
1042,Urban Heights 7,electronic city,1bhk,16955.1,2572.7,unfurnished,ground floor,YES,2.6,6.3,21-04-2025,bachelor,3.9
1043,Urban Heights 73,Indiranagar,4 BHK,38505.33,2272.2,Semi-Furnished,Mid Rise,YES,5.36,4.9,30-Sep-26,FAMILY,2
1044,Lake View Residency 11,JP Nagar,2BHK,20908.12,819,UNFURNISHED,HIGH RISE,Yes,7.9,7.9,21-Nov-25,any,1.3
1045,Metro View 9,btm layout,2BHK,18189.72,1469.5,unfurnished,GROUND FLOOR,no,9.52,6.6,03-01-2026,any,1.1
1046,Lake View Residency 48,Jayanagar,2 BHK,15801.82,735.7,furnished,High Rise,yes,7.68,8.6,05-Jul-25,family,6.3
1047,Elite Apartments 12,Hebbal,2bhk,18236.68,2889.2,furnished,HIGH RISE,YES,4.03,5.9,22-04-2025,family,3.4
1048,Urban Heights 28,Koramangala,2bhk,27595.9,1365.9,furnished,ground floor,yes,5.61,6.1,08-May-25,Any,4.8
1049,Metro View 51,Indiranagar,1BHK,12757.38,2250.6,Semi-Furnished,HIGH RISE,YES,4.61,6.9,07-Sep-25,Any,3.9
1050,Royal Residency 10,Marathahalli,1 BHK,13956.88,598.6,Semi-Furnished,High Rise,NO,7.07,6.7,03-03-2026,BACHELOR,1.3
1051,Elite Apartments 55,Marathahalli,2bhk,17545.62,574.1,FURNISHED,High Rise,NO,7.59,9,23-01-2027,Bachelor,2.5
1052,Comfort Villa 82,btm layout,2bhk,21573.17,1062.4,Unfurnished,ground floor,NO,9.91,7.9,09-Dec-25,Bachelor,3.8
1053,Urban Heights 45,Marathahalli,2 BHK,21470.64,2328,UNFURNISHED,Low Rise,no,2.54,9.9,12-11-2025,any,4.4
1054,Sunshine Residency 76,JP NAGAR,3bhk,34778.16,1628.3,semi-furnished,High Rise,No,5.36,2,22-06-2025,Bachelor,2.1
1055,Comfort Villa 70,jayanagar,1 BHK,24632.75,2377.9,Furnished,GROUND FLOOR,yes,6.57,9.2,01-Nov-25,Family,2.4
1056,Urban Heights 60,Koramangala,1 BHK,16347.07,2558.9,FURNISHED,High Rise,no,8.59 km,3.3,24-04-2026,Bachelor,2.9
1057,Comfort Villa 85,btm layout,1 BHK,14116.23,411.8,Furnished,Mid Rise,yes,8.35,8.3,04-07-2026,FAMILY,1.4
1058,Green Park Apartments 100,jayanagar,3bhk,33444.61,734.4,furnished,Low Rise,NO,6.49,9.5,08-02-2027,Any,5
1059,Elite Apartments 29,HSR Layout,1bhk,6854.59,2376.8,Furnished,ground floor,yes,4.99,2.4,05-07-2025,any,
1060,City Homes 27,JP Nagar,2bhk,20610.7,1235.9,semi-furnished,Ground Floor,No,6.02,3.6,10-03-2026,BACHELOR,1.9
1061,Royal Residency 76,JP NAGAR,4 BHK,40783.52,595,Semi-Furnished,High Rise,YES,1.82,6.1,12-Aug-26,Any,1.2
1062,Royal Residency 10,Electronic City,3bhk,38442.78,2629.1,furnished,HIGH RISE,YES,9.16,6.2,11-11-2026,any,3
1063,Royal Residency 82,JP NAGAR,1bhk,10147.02,1679.1,Unfurnished,GROUND FLOOR,No,5.62,6.7,01-03-2025,FAMILY,4.5
1064,City Homes 62,JP NAGAR,3BHK,27840.45,2536.6,Furnished,High Rise,no,6.49,1.9,27-Jun-25,BACHELOR,2.2
1065,City Homes 13,indiranagar,1BHK,22893.94,769.5,furnished,Ground Floor,yes,3.77,2.6,25-07-2025,Bachelor,
1066,Lake View Residency 59,Electronic City,2 BHK,,1698.9,Unfurnished,Low Rise,No,0.34,1.6,12-08-2025,FAMILY,1.9
1067,Lake View Residency 68,btm layout,2 BHK,14230.4,2163.7,Semi-Furnished,ground floor,no,6.85,8.4,26-04-2027,any,1.2
1068,Elite Apartments 32,btm layout,2BHK,,989.9,Semi-Furnished,ground floor,NO,9.05,6.8,26-Mar-25,bachelor,9.4
1069,Metro View 39,HSR Layout,1 BHK,4370.96,1974,Semi-Furnished,GROUND FLOOR,No,2.12,6.3,31-05-2026,Family,4.5
1070,Sunshine Residency 50,hsr layout,1 BHK,15499.01,2278.1,Unfurnished,ground floor,no,3.95,9.6,27-Jul-26,Any,2.7
1071,Royal Residency 54,Marathahalli,2 BHK,25860.95,1600.6,Unfurnished,GROUND FLOOR,YES,5.44,4.3,22-11-2025,family,4.5
1072,Royal Residency 74,btm layout,3BHK,36584.78,656.8,furnished,Low Rise,no,nan km,3,29-08-2026,bachelor,3.5
1073,City Homes 5,Electronic City,3bhk,500000,1583.7,unfurnished,Low Rise,NO,2.25,6.5,16-08-2025,FAMILY,3.4
1074,Lake View Residency 51,Indiranagar,2BHK,23978.79,518.7,Semi-Furnished,ground floor,no,9.33,9.2,06-11-2026,bachelor,1.7
1075,Urban Heights 75,Indiranagar,2BHK,29272.83,684.1,Semi-Furnished,low rise,yes,6.59,5,05-04-2025,Family,1.1
1076,Urban Heights 11,indiranagar,3 BHK,34830.66,953.4,Unfurnished,low rise,No,,6.9,03-12-2025,BACHELOR,4.1
1077,Metro View 55,electronic city,1BHK,11980.14,2798.2,semi-furnished,Low Rise,YES,0.68,5.1,31-01-2026,family,2.9
1078,Royal Residency 22,Electronic City,3BHK,36456.34,2499.6,Unfurnished,HIGH RISE,NO,3.52,7.6,16-10-2025,BACHELOR,1.1
1079,Elite Apartments 86,BTM Layout,1bhk,17521.94,1336.7,furnished,low rise,Yes,4.97,7.7,23-06-2025,FAMILY,3.8
1080,Urban Heights 89,Indiranagar,1bhk,19103.97,2485.9,unfurnished,Ground Floor,no,3.42,,25-02-2025,Bachelor,3
